Start;Ende;Verbrauch (kWh) - Gesamtverbrauch;Zählerstand (kWh) - Gesamtverbrauch
 28.07.2023 23:15:00; 28.07.2023 23:30:00;0,088;24627,128
 28.07.2023 23:30:00; 28.07.2023 23:45:00;0,081;24627,209
 28.07.2023 23:45:00; 29.07.2023 00:00:00;0,07;24627,279
 29.07.2023 00:00:00; 29.07.2023 00:15:00;0,064;24627,343
 29.07.2023 00:15:00; 29.07.2023 00:30:00;0,078;24627,421
 29.07.2023 00:30:00; 29.07.2023 00:45:00;0,079;24627,5
 29.07.2023 00:45:00; 29.07.2023 01:00:00;0,069;24627,569
 29.07.2023 01:00:00; 29.07.2023 01:15:00;0,057;24627,626
 29.07.2023 01:15:00; 29.07.2023 01:30:00;0,065;24627,691
 29.07.2023 01:30:00; 29.07.2023 01:45:00;0,075;24627,766
 29.07.2023 01:45:00; 29.07.2023 02:00:00;0,071;24627,837
 29.07.2023 02:00:00; 29.07.2023 02:15:00;0,057;24627,894
 29.07.2023 02:15:00; 29.07.2023 02:30:00;0,065;24627,959
 29.07.2023 02:30:00; 29.07.2023 02:45:00;0,065;24628,024
 29.07.2023 02:45:00; 29.07.2023 03:00:00;0,078;24628,102
 29.07.2023 03:00:00; 29.07.2023 03:15:00;0,06;24628,162
 29.07.2023 03:15:00; 29.07.2023 03:30:00;0,068;24628,23
 29.07.2023 03:30:00; 29.07.2023 03:45:00;0,062;24628,292
 29.07.2023 03:45:00; 29.07.2023 04:00:00;0,084;24628,376
 29.07.2023 04:00:00; 29.07.2023 04:15:00;0,06;24628,436
 29.07.2023 04:15:00; 29.07.2023 04:30:00;0,058;24628,494
 29.07.2023 04:30:00; 29.07.2023 04:45:00;0,056;24628,55
 29.07.2023 04:45:00; 29.07.2023 05:00:00;0,084;24628,634
 29.07.2023 05:00:00; 29.07.2023 05:15:00;0,061;24628,695
 29.07.2023 05:15:00; 29.07.2023 05:30:00;0,06;24628,755
 29.07.2023 05:30:00; 29.07.2023 05:45:00;0,057;24628,812
 29.07.2023 05:45:00; 29.07.2023 06:00:00;0,062;24628,874
 29.07.2023 06:00:00; 29.07.2023 06:15:00;0,061;24628,935
 29.07.2023 06:15:00; 29.07.2023 06:30:00;0,044;24628,979
 29.07.2023 06:30:00; 29.07.2023 06:45:00;0,023;24629,002
 29.07.2023 06:45:00; 29.07.2023 07:00:00;0,023;24629,025
 29.07.2023 07:00:00; 29.07.2023 07:15:00;0,015;24629,04
 29.07.2023 07:15:00; 29.07.2023 07:30:00;0;24629,04
 29.07.2023 07:30:00; 29.07.2023 07:45:00;0;24629,04
 29.07.2023 07:45:00; 29.07.2023 08:00:00;0;24629,04
 29.07.2023 08:00:00; 29.07.2023 08:15:00;0,014;24629,054
 29.07.2023 08:15:00; 29.07.2023 08:30:00;0;24629,054
 29.07.2023 08:30:00; 29.07.2023 08:45:00;0,054;24629,108
 29.07.2023 08:45:00; 29.07.2023 09:00:00;0;24629,108
 29.07.2023 09:00:00; 29.07.2023 09:15:00;0;24629,108
 29.07.2023 09:15:00; 29.07.2023 09:30:00;0;24629,108
 29.07.2023 09:30:00; 29.07.2023 09:45:00;0;24629,108
 29.07.2023 09:45:00; 29.07.2023 10:00:00;0;24629,108
 29.07.2023 10:00:00; 29.07.2023 10:15:00;0;24629,108
 29.07.2023 10:15:00; 29.07.2023 10:30:00;0;24629,108
 29.07.2023 10:30:00; 29.07.2023 10:45:00;0;24629,108
 29.07.2023 10:45:00; 29.07.2023 11:00:00;0;24629,108
 29.07.2023 11:00:00; 29.07.2023 11:15:00;0;24629,108
 29.07.2023 11:15:00; 29.07.2023 11:30:00;0;24629,108
 29.07.2023 11:30:00; 29.07.2023 11:45:00;0,139;24629,247
 29.07.2023 11:45:00; 29.07.2023 12:00:00;0,071;24629,318
 29.07.2023 12:00:00; 29.07.2023 12:15:00;0;24629,318
 29.07.2023 12:15:00; 29.07.2023 12:30:00;0;24629,318
 29.07.2023 12:30:00; 29.07.2023 12:45:00;0;24629,318
 29.07.2023 12:45:00; 29.07.2023 13:00:00;0;24629,318
 29.07.2023 13:00:00; 29.07.2023 13:15:00;0;24629,318
 29.07.2023 13:15:00; 29.07.2023 13:30:00;0;24629,318
 29.07.2023 13:30:00; 29.07.2023 13:45:00;0;24629,318
 29.07.2023 13:45:00; 29.07.2023 14:00:00;0;24629,318
 29.07.2023 14:00:00; 29.07.2023 14:15:00;0;24629,318
 29.07.2023 14:15:00; 29.07.2023 14:30:00;0;24629,318
 29.07.2023 14:30:00; 29.07.2023 14:45:00;0;24629,318
 29.07.2023 14:45:00; 29.07.2023 15:00:00;0;24629,318
 29.07.2023 15:00:00; 29.07.2023 15:15:00;0,01;24629,328
 29.07.2023 15:15:00; 29.07.2023 15:30:00;0,007;24629,335
 29.07.2023 15:30:00; 29.07.2023 15:45:00;0,008;24629,343
 29.07.2023 15:45:00; 29.07.2023 16:00:00;0;24629,343
 29.07.2023 16:00:00; 29.07.2023 16:15:00;0;24629,343
 29.07.2023 16:15:00; 29.07.2023 16:30:00;0;24629,343
 29.07.2023 16:30:00; 29.07.2023 16:45:00;0;24629,343
 29.07.2023 16:45:00; 29.07.2023 17:00:00;0;24629,343
 29.07.2023 17:00:00; 29.07.2023 17:15:00;0;24629,343
 29.07.2023 17:15:00; 29.07.2023 17:30:00;0;24629,343
 29.07.2023 17:30:00; 29.07.2023 17:45:00;0;24629,343
 29.07.2023 17:45:00; 29.07.2023 18:00:00;0;24629,343
 29.07.2023 18:00:00; 29.07.2023 18:15:00;0;24629,343
 29.07.2023 18:15:00; 29.07.2023 18:30:00;0,001;24629,344
 29.07.2023 18:30:00; 29.07.2023 18:45:00;0;24629,344
 29.07.2023 18:45:00; 29.07.2023 19:00:00;0;24629,344
 29.07.2023 19:00:00; 29.07.2023 19:15:00;0,004;24629,348
 29.07.2023 19:15:00; 29.07.2023 19:30:00;0,003;24629,351
 29.07.2023 19:30:00; 29.07.2023 19:45:00;0,02;24629,371
 29.07.2023 19:45:00; 29.07.2023 20:00:00;0,036;24629,407
 29.07.2023 20:00:00; 29.07.2023 20:15:00;0,06;24629,467
 29.07.2023 20:15:00; 29.07.2023 20:30:00;0,05;24629,517
 29.07.2023 20:30:00; 29.07.2023 20:45:00;0,059;24629,576
 29.07.2023 20:45:00; 29.07.2023 21:00:00;0,051;24629,627
 29.07.2023 21:00:00; 29.07.2023 21:15:00;0,078;24629,705
 29.07.2023 21:15:00; 29.07.2023 21:30:00;0,06;24629,765
 29.07.2023 21:30:00; 29.07.2023 21:45:00;0,061;24629,826
 29.07.2023 21:45:00; 29.07.2023 22:00:00;0,058;24629,884
 29.07.2023 22:00:00; 29.07.2023 22:15:00;0,084;24629,968
 29.07.2023 22:15:00; 29.07.2023 22:30:00;0,064;24630,032
 29.07.2023 22:30:00; 29.07.2023 22:45:00;0,067;24630,099
 29.07.2023 22:45:00; 29.07.2023 23:00:00;0,056;24630,155
 29.07.2023 23:00:00; 29.07.2023 23:15:00;0,07;24630,225
 29.07.2023 23:15:00; 29.07.2023 23:30:00;0,073;24630,298
 29.07.2023 23:30:00; 29.07.2023 23:45:00;0,062;24630,36
 29.07.2023 23:45:00; 30.07.2023 00:00:00;0,055;24630,415
 30.07.2023 00:00:00; 30.07.2023 00:15:00;0,063;24630,478
 30.07.2023 00:15:00; 30.07.2023 00:30:00;0,077;24630,555
 30.07.2023 00:30:00; 30.07.2023 00:45:00;0,063;24630,618
 30.07.2023 00:45:00; 30.07.2023 01:00:00;0,056;24630,674
 30.07.2023 01:00:00; 30.07.2023 01:15:00;0,06;24630,734
 30.07.2023 01:15:00; 30.07.2023 01:30:00;0,076;24630,81
 30.07.2023 01:30:00; 30.07.2023 01:45:00;0,064;24630,874
 30.07.2023 01:45:00; 30.07.2023 02:00:00;0,061;24630,935
 30.07.2023 02:00:00; 30.07.2023 02:15:00;0,059;24630,994
 30.07.2023 02:15:00; 30.07.2023 02:30:00;0,067;24631,061
 30.07.2023 02:30:00; 30.07.2023 02:45:00;0,072;24631,133
 30.07.2023 02:45:00; 30.07.2023 03:00:00;0,064;24631,197
 30.07.2023 03:00:00; 30.07.2023 03:15:00;0,054;24631,251
 30.07.2023 03:15:00; 30.07.2023 03:30:00;0,072;24631,323
 30.07.2023 03:30:00; 30.07.2023 03:45:00;0,077;24631,4
 30.07.2023 03:45:00; 30.07.2023 04:00:00;0,065;24631,465
 30.07.2023 04:00:00; 30.07.2023 04:15:00;0,054;24631,519
 30.07.2023 04:15:00; 30.07.2023 04:30:00;0,065;24631,584
 30.07.2023 04:30:00; 30.07.2023 04:45:00;0,067;24631,651
 30.07.2023 04:45:00; 30.07.2023 05:00:00;0,074;24631,725
 30.07.2023 05:00:00; 30.07.2023 05:15:00;0,055;24631,78
 30.07.2023 05:15:00; 30.07.2023 05:30:00;0,06;24631,84
 30.07.2023 05:30:00; 30.07.2023 05:45:00;0,068;24631,908
 30.07.2023 05:45:00; 30.07.2023 06:00:00;0,067;24631,975
 30.07.2023 06:00:00; 30.07.2023 06:15:00;0,035;24632,01
 30.07.2023 06:15:00; 30.07.2023 06:30:00;0,034;24632,044
 30.07.2023 06:30:00; 30.07.2023 06:45:00;0,027;24632,071
 30.07.2023 06:45:00; 30.07.2023 07:00:00;0,039;24632,11
 30.07.2023 07:00:00; 30.07.2023 07:15:00;0,004;24632,114
 30.07.2023 07:15:00; 30.07.2023 07:30:00;0,001;24632,115
 30.07.2023 07:30:00; 30.07.2023 07:45:00;0;24632,115
 30.07.2023 07:45:00; 30.07.2023 08:00:00;0;24632,115
 30.07.2023 08:00:00; 30.07.2023 08:15:00;0;24632,115
 30.07.2023 08:15:00; 30.07.2023 08:30:00;0;24632,115
 30.07.2023 08:30:00; 30.07.2023 08:45:00;0;24632,115
 30.07.2023 08:45:00; 30.07.2023 09:00:00;0;24632,115
 30.07.2023 09:00:00; 30.07.2023 09:15:00;0,001;24632,116
 30.07.2023 09:15:00; 30.07.2023 09:30:00;0;24632,116
 30.07.2023 09:30:00; 30.07.2023 09:45:00;0;24632,116
 30.07.2023 09:45:00; 30.07.2023 10:00:00;0;24632,116
 30.07.2023 10:00:00; 30.07.2023 10:15:00;0,005;24632,121
 30.07.2023 10:15:00; 30.07.2023 10:30:00;0;24632,121
 30.07.2023 10:30:00; 30.07.2023 10:45:00;0;24632,121
 30.07.2023 10:45:00; 30.07.2023 11:00:00;0;24632,121
 30.07.2023 11:00:00; 30.07.2023 11:15:00;0,001;24632,122
 30.07.2023 11:15:00; 30.07.2023 11:30:00;0;24632,122
 30.07.2023 11:30:00; 30.07.2023 11:45:00;0;24632,122
 30.07.2023 11:45:00; 30.07.2023 12:00:00;0;24632,122
 30.07.2023 12:00:00; 30.07.2023 12:15:00;0;24632,122
 30.07.2023 12:15:00; 30.07.2023 12:30:00;0;24632,122
 30.07.2023 12:30:00; 30.07.2023 12:45:00;0;24632,122
 30.07.2023 12:45:00; 30.07.2023 13:00:00;0;24632,122
 30.07.2023 13:00:00; 30.07.2023 13:15:00;0;24632,122
 30.07.2023 13:15:00; 30.07.2023 13:30:00;0;24632,122
 30.07.2023 13:30:00; 30.07.2023 13:45:00;0,01;24632,132
 30.07.2023 13:45:00; 30.07.2023 14:00:00;0;24632,132
 30.07.2023 14:00:00; 30.07.2023 14:15:00;0;24632,132
 30.07.2023 14:15:00; 30.07.2023 14:30:00;0;24632,132
 30.07.2023 14:30:00; 30.07.2023 14:45:00;0;24632,132
 30.07.2023 14:45:00; 30.07.2023 15:00:00;0;24632,132
 30.07.2023 15:00:00; 30.07.2023 15:15:00;0;24632,132
 30.07.2023 15:15:00; 30.07.2023 15:30:00;0;24632,132
 30.07.2023 15:30:00; 30.07.2023 15:45:00;0;24632,132
 30.07.2023 15:45:00; 30.07.2023 16:00:00;0;24632,132
 30.07.2023 16:00:00; 30.07.2023 16:15:00;0;24632,132
 30.07.2023 16:15:00; 30.07.2023 16:30:00;0;24632,132
 30.07.2023 16:30:00; 30.07.2023 16:45:00;0;24632,132
 30.07.2023 16:45:00; 30.07.2023 17:00:00;0;24632,132
 30.07.2023 17:00:00; 30.07.2023 17:15:00;0;24632,132
 30.07.2023 17:15:00; 30.07.2023 17:30:00;0;24632,132
 30.07.2023 17:30:00; 30.07.2023 17:45:00;0;24632,132
 30.07.2023 17:45:00; 30.07.2023 18:00:00;0;24632,132
 30.07.2023 18:00:00; 30.07.2023 18:15:00;0;24632,132
 30.07.2023 18:15:00; 30.07.2023 18:30:00;0,001;24632,133
 30.07.2023 18:30:00; 30.07.2023 18:45:00;0;24632,133
 30.07.2023 18:45:00; 30.07.2023 19:00:00;0;24632,133
 30.07.2023 19:00:00; 30.07.2023 19:15:00;0;24632,133
 30.07.2023 19:15:00; 30.07.2023 19:30:00;0,298;24632,431
 30.07.2023 19:30:00; 30.07.2023 19:45:00;0,71;24633,141
 30.07.2023 19:45:00; 30.07.2023 20:00:00;0,034;24633,175
 30.07.2023 20:00:00; 30.07.2023 20:15:00;0,033;24633,208
 30.07.2023 20:15:00; 30.07.2023 20:30:00;0,058;24633,266
 30.07.2023 20:30:00; 30.07.2023 20:45:00;0,077;24633,343
 30.07.2023 20:45:00; 30.07.2023 21:00:00;0,071;24633,414
 30.07.2023 21:00:00; 30.07.2023 21:15:00;0,056;24633,47
 30.07.2023 21:15:00; 30.07.2023 21:30:00;0,066;24633,536
 30.07.2023 21:30:00; 30.07.2023 21:45:00;0,065;24633,601
 30.07.2023 21:45:00; 30.07.2023 22:00:00;0,081;24633,682
 30.07.2023 22:00:00; 30.07.2023 22:15:00;0,058;24633,74
 30.07.2023 22:15:00; 30.07.2023 22:30:00;0,062;24633,802
 30.07.2023 22:30:00; 30.07.2023 22:45:00;0,062;24633,864
 30.07.2023 22:45:00; 30.07.2023 23:00:00;0,082;24633,946
 30.07.2023 23:00:00; 30.07.2023 23:15:00;0,052;24633,998
 30.07.2023 23:15:00; 30.07.2023 23:30:00;0,064;24634,062
 30.07.2023 23:30:00; 30.07.2023 23:45:00;0,055;24634,117
 30.07.2023 23:45:00; 31.07.2023 00:00:00;0,082;24634,199
